snapshot_time,chart_timeframe,chart_genre,chart_year,chart_week,rank,artist_name,song_title,likes_count,play_count,comments_count,song_url,artist_url,cover_image_url,cover_image_local_path,artist_handle,artist_identity,artist_city,artist_joined_date,artist_accredited_datetime,artist_music_count,artist_fans_count,artist_following_count,artist_facebook_url,artist_instagram_url,artist_youtube_url,related_news,big_thing_appearances,genre,album_title,album_url,collaborators,description,lyrics,release_date,song_accredited_datetime,honors,is_editor_recommended,is_song_of_the_day,critic_review_url
2026-09-22 13:34:33,weekly,explore,2026,11,1,龔鈺祺 AGONG,六時八音 (完整版demo),31,2518,11,https://streetvoice.com/cdix2/songs/847893/,https://streetvoice.com/cdix2/,"https://akstatic.streetvoice.com/song_covers/cd/ix/cdix2/MNhh2nb6hFMtBJfqm4XjQS.jpeg?x-oss-process=image/resize,m_fill,h_400,w_400,limit_0",images/847893.jpeg,@cdix2,音樂人,新北市,2006-04-01,2024-01-11 17:13,39,1484,1,,,https://www.youtube.com/user/StreetVoiceTV,【StreetVoice新歌週報】甜約翰、理想混蛋出夏季新作 即時榜上強碰強|||https://blow.streetvoice.com/44807/?utm_source=streetvoice&utm_medium=profile-news-block; 【StreetVoice新歌週報】鄭興、HUSH踩輕快節奏撲向幻想  阿龔在蘇打綠日發概念編曲帶|||https://blow.streetvoice.com/49905/?utm_source=streetvoice&utm_medium=profile-news-block,,Soundtrack / New age,六時八音 (demo EP),https://streetvoice.com/cdix2/songs/album/97324831/,,,"這是沒有提供歌詞的歌曲
留言（ 11 ） 最相關留言 所有留言
留言（ 11 ）",2026-03-06,,Song of the Day; 編輯推薦,True,True,
2026-09-22 13:34:33,weekly,explore,2026,11,2,龔鈺祺 AGONG,六時八音 (菁華版demo),10,550,4,https://streetvoice.com/cdix2/songs/847892/,https://streetvoice.com/cdix2/,"https://akstatic.streetvoice.com/song_covers/cd/ix/cdix2/GtDKu6rLfF7np6Cr3sgDzW.jpeg?x-oss-process=image/resize,m_fill,h_400,w_400,limit_0",images/847892.jpeg,@cdix2,音樂人,新北市,2006-04-01,2024-01-11 17:13,39,1484,1,,,https://www.youtube.com/user/StreetVoiceTV,【StreetVoice新歌週報】甜約翰、理想混蛋出夏季新作 即時榜上強碰強|||https://blow.streetvoice.com/44807/?utm_source=streetvoice&utm_medium=profile-news-block; 【StreetVoice新歌週報】鄭興、HUSH踩輕快節奏撲向幻想  阿龔在蘇打綠日發概念編曲帶|||https://blow.streetvoice.com/49905/?utm_source=streetvoice&utm_medium=profile-news-block,,Soundtrack / New age,六時八音 (demo EP),https://streetvoice.com/cdix2/songs/album/97324831/,,,"這是沒有提供歌詞的歌曲
留言（ 4 ） 最相關留言 所有留言
留言（ 4 ）",2026-03-06,,編輯推薦,True,False,
2026-09-22 13:34:33,weekly,explore,2026,11,3,股市·故事,Lavender Town（Ins.）,0,0,4,https://streetvoice.com/dodo_0702/songs/848670/,https://streetvoice.com/dodo_0702/,"https://akstatic.streetvoice.com/song_covers/do/do/dodo_0702/8ddyvu5GGjjTz83mnGdeR7.jpg?x-oss-process=image/resize,m_fill,h_400,w_400,limit_0",images/848670.jpg,@dodo_0702,音樂人,台南市,2020-10-01,2025-07-24 17:13,28,97,36,,,https://www.youtube.com/user/StreetVoiceTV,,,Soundtrack / New age,,,,"有人聽過這個BGM嗎⋯⋯ 紫苑鎮BGM： https://youtu.be/SdBlwALWXRQ?si=PA1eYNWK4noq74lL BGM分析： https://youtu.be/pl49pKSsFME?si=_6ZqpJm--YOVytos 紫苑鎮介紹： https://zh.wikipedia.org/zh-tw/%E7%B4%AB%E8%8B%91%E9%8E%AE 
有人聽過這個BGM嗎⋯⋯
紫苑鎮BGM： https://youtu.be/SdBlwALWXRQ?si=PA1eYNWK4noq74lL
https://youtu.be/SdBlwALWXRQ?si=PA1eYNWK4noq74lL
BGM分析： https://youtu.be/pl49pKSsFME?si=_6ZqpJm--YOVytos
https://youtu.be/pl49pKSsFME?si=_6ZqpJm--YOVytos
紫苑鎮介紹： https://zh.wikipedia.org/zh-tw/%E7%B4%AB%E8%8B%91%E9%8E%AE
https://zh.wikipedia.org/zh-tw/%E7%B4%AB%E8%8B%91%E9%8E%AE","這是沒有提供歌詞的歌曲
留言（ 4 ） 最相關留言 所有留言
留言（ 4 ）",2026-03-14,,AI 協作 Soundtrack / New age,False,False,
2026-09-22 13:34:33,weekly,explore,2026,11,4,AlexHu,龍困淺灘遭蝦戲(女),2,181,2,https://streetvoice.com/s3224hustreetvoice/songs/848846/,https://streetvoice.com/s3224hustreetvoice/,"https://akstatic.streetvoice.com/song_covers/s3/22/s3224hustreetvoice/4NLjvioiBwX3v5ujj2BAN2.jpg?x-oss-process=image/resize,m_fill,h_400,w_400,limit_0",images/848846.jpg,@s3224hustreetvoice,音樂人,澎湖縣,2026-02-01,,16,25,78,,,https://www.youtube.com/user/StreetVoiceTV,,,Experimental,,,,"只要有心，人人都可以翻轉人生 
只要有心，人人都可以翻轉人生","[前奏] 【Verse 1】 月色被烏雲遮蔽　剩下一抹殘跡 看那大江東去　淘不盡英雄委屈 我曾提劍橫行　驚動九霄萬里 如今卻在方寸之地　數著滿身痕跡 【Pre-Chorus】 風　冷冷地吹過臉皮 雨　無情地洗去戰衣 誰在耳邊　竊竊私語 嘲笑著這場　落魄的戲 【Chorus】 龍困淺灘遭蝦戲　虎落平陽被犬欺 看破了炎涼　不過是一場名利 眼底的烈火　還沒到熄滅之期 我忍下這口氣　等一場翻天覆地的雨 【Verse 2】 別看我滿身泥濘　就以為沒了傲氣 那跳梁的小丑　終究是過場而已 金鱗非池中物　只是暫時屏息 等那狂風再起　誰能與我爭鋒對敵 【Bridge】 情緒轉為激昂 逆境是磨刀石　磨出不朽的意志 受辱是墊腳石　登向巔峰的旗幟 笑吧　鬧吧　趁我還在原地 等我騰雲駕霧　再看誰敢與我平起 （Guitar Solo ） 【Chorus】龍困淺灘遭蝦戲　虎落平陽被犬欺 看破了炎涼　不過是一場名利 眼底的烈火　還沒到熄滅之期 我忍下這口氣　等一場翻天覆地的雨 蝦在水邊戲　犬在荒野欺 莫道英雄長落魄 待到雲起時　乾坤再由我執筆 
[前奏]
【Verse 1】 月色被烏雲遮蔽　剩下一抹殘跡 看那大江東去　淘不盡英雄委屈 我曾提劍橫行　驚動九霄萬里 如今卻在方寸之地　數著滿身痕跡
【Pre-Chorus】 風　冷冷地吹過臉皮 雨　無情地洗去戰衣 誰在耳邊　竊竊私語 嘲笑著這場　落魄的戲
【Chorus】 龍困淺灘遭蝦戲　虎落平陽被犬欺 看破了炎涼　不過是一場名利 眼底的烈火　還沒到熄滅之期 我忍下這口氣　等一場翻天覆地的雨
【Verse 2】 別看我滿身泥濘　就以為沒了傲氣 那跳梁的小丑　終究是過場而已 金鱗非池中物　只是暫時屏息 等那狂風再起　誰能與我爭鋒對敵
【Bridge】 情緒轉為激昂 逆境是磨刀石　磨出不朽的意志 受辱是墊腳石　登向巔峰的旗幟 笑吧　鬧吧　趁我還在原地 等我騰雲駕霧　再看誰敢與我平起 （Guitar Solo ）
【Chorus】龍困淺灘遭蝦戲　虎落平陽被犬欺 看破了炎涼　不過是一場名利 眼底的烈火　還沒到熄滅之期 我忍下這口氣　等一場翻天覆地的雨 蝦在水邊戲　犬在荒野欺 莫道英雄長落魄 待到雲起時　乾坤再由我執筆
留言（ 2 ） 最相關留言 所有留言
留言（ 2 ）",2026-03-14,,AI 協作 Experimental,False,False,
2026-09-22 13:34:33,weekly,explore,2026,11,5,股市·故事,Rocking Bumblebee(Ins.),21,313,5,https://streetvoice.com/dodo_0702/songs/847748/,https://streetvoice.com/dodo_0702/,"https://akstatic.streetvoice.com/song_covers/do/do/dodo_0702/dFDvTY7uGhpj5hfTBXkCaF.jpg?x-oss-process=image/resize,m_fill,h_400,w_400,limit_0",images/847748.jpg,@dodo_0702,音樂人,台南市,2020-10-01,2025-07-24 17:13,28,97,36,,,https://www.youtube.com/user/StreetVoiceTV,,,Soundtrack / New age,,,,"Bumblebee will look for you, bumblebee will find you, and bumblebee will kill you.🐝🐝🐝 大黃蜂的飛行： https://youtu.be/M93qXQWaBdE?si=xzA3sLEUc3l5z0Hx Polyphia 《Playing God》 : https://youtu.be/Z5NoQg8LdDk?si=YpgVQAx9kL5gHllL Marcin & Ichika 《Just two of us》 ： https://youtu.be/UpF64xyNPrQ?si=6WDCwAcqtICNJmsk 
Bumblebee will look for you, bumblebee will find you, and bumblebee will kill you.🐝🐝🐝
大黃蜂的飛行： https://youtu.be/M93qXQWaBdE?si=xzA3sLEUc3l5z0Hx
https://youtu.be/M93qXQWaBdE?si=xzA3sLEUc3l5z0Hx
Polyphia 《Playing God》 : https://youtu.be/Z5NoQg8LdDk?si=YpgVQAx9kL5gHllL
https://youtu.be/Z5NoQg8LdDk?si=YpgVQAx9kL5gHllL
Marcin & Ichika 《Just two of us》 ： https://youtu.be/UpF64xyNPrQ?si=6WDCwAcqtICNJmsk
https://youtu.be/UpF64xyNPrQ?si=6WDCwAcqtICNJmsk","這是沒有提供歌詞的歌曲
留言（ 5 ） 最相關留言 所有留言
留言（ 5 ）",2026-03-07,,AI 協作 Soundtrack / New age,False,False,
2026-09-22 13:34:33,weekly,explore,2026,11,6,Sakae,野火 Verse31,2,122,15,https://streetvoice.com/sakae25/songs/848709/,https://streetvoice.com/sakae25/,"https://akstatic.streetvoice.com/music_albums/sa/ka/sakae25/5fsSDP4F3CrMZw6K87iKqt.jpeg?x-oss-process=image/resize,m_fill,h_400,w_400,limit_0",images/848709.jpeg,@sakae25,音樂人,台北市,2007-08-01,2025-06-16 14:04,42,133,42,,https://www.instagram.com/mr.sakae,https://youtube.com/@sakae_poet,,,Soundtrack / New age,法句經 ② 不放逸品,https://streetvoice.com/sakae25/songs/album/97324696/,,"早晨醒來自動化的選擇、機械式的安排日常、黑夜襲來深藏的煩憂⋯⋯，您是否也曾察覺到心靈被無數隱形的「結」緊緊纏繞？ 法句經 2.8.V31〈智慧之火〉 佛陀教導我們，與其在放逸中沉淪，不如點燃覺性之火，如〈野火〉一般，將十結燒成灰燼，成就沙門果位。 ◎ 收聽 Podcast： EP22 野火｜法句經故事集2-8〈智慧之火〉 https://open.firstory.me/user/buddhabhoomi/platforms 佛說： 樂於不放逸的比丘， 看見放逸中的恐懼， 猶如烈火勇猛前進， 焚盡一切大大小小的結縛。 
早晨醒來自動化的選擇、機械式的安排日常、黑夜襲來深藏的煩憂⋯⋯，您是否也曾察覺到心靈被無數隱形的「結」緊緊纏繞？
法句經 2.8.V31〈智慧之火〉 佛陀教導我們，與其在放逸中沉淪，不如點燃覺性之火，如〈野火〉一般，將十結燒成灰燼，成就沙門果位。
◎ 收聽 Podcast： EP22 野火｜法句經故事集2-8〈智慧之火〉 https://open.firstory.me/user/buddhabhoomi/platforms
https://open.firstory.me/user/buddhabhoomi/platforms
佛說： 樂於不放逸的比丘， 看見放逸中的恐懼， 猶如烈火勇猛前進， 焚盡一切大大小小的結縛。","Verse31 巴利文： Appamādarato bhikkhū, pamāde bhayadassi vā, saññojanaṃ aṇuṃ thūlaṃ, ḍahaṃ aggī va gacchati. 中文歌詞： 心門安然守緊 步步為營 不放逸成癮 粗起之怒 細伏之念 化繫十結 野火穿過春風 燒盡 燒盡 精進的你啊 勇猛精進 
Verse31 巴利文： Appamādarato bhikkhū, pamāde bhayadassi vā, saññojanaṃ aṇuṃ thūlaṃ, ḍahaṃ aggī va gacchati.
中文歌詞： 心門安然守緊 步步為營 不放逸成癮 粗起之怒 細伏之念 化繫十結 野火穿過春風 燒盡 燒盡 精進的你啊 勇猛精進
留言（ 15 ） 最相關留言 所有留言
留言（ 15 ）",2026-03-13,,AI 生成 Soundtrack / New age ・ 法句經 ② 不放逸品,False,False,
2026-09-22 13:34:33,weekly,explore,2026,11,7,起手氏BeginClan,淬煉,4,53,10,https://streetvoice.com/amy9013576/songs/848714/,https://streetvoice.com/amy9013576/,"https://akstatic.streetvoice.com/song_covers/am/y9/amy9013576/A5MYUfoTDQZ3nvSGorLa4X.jpeg?x-oss-process=image/resize,m_fill,h_400,w_400,limit_0",images/848714.jpeg,@amy9013576,音樂人,,,2026-04-30 10:23,29,33,23,,,https://www.youtube.com/channel/UCZDx__6Ev6Fl_0oLLgr7fBA,,,ACG,,,,"「力量不是天賦，而是從孤獨的裂縫中誕生。」 
「力量不是天賦，而是從孤獨的裂縫中誕生。」","Can you feel the pulse? The fire is waiting. Frozen mirror, 倒映著誰的 reflection 汗水滴落 寂靜中緊繃的 tension 每一道 撕裂痛感 是鐵與汗的 conversation Red hot iron, 能量燃燒的   sensation 在漆黑中摸索著精神的    location 力量不是天生 It’s born from the cracks of isolation. Gravity... 重壓雕琢著 fate The heavier the weight, the sharper the state 主動承受苦痛的 embrace I’m running to the edge, Looking at the future’s face. Forging my soul! 每一次 肌肉撕裂  蛻變的 trace 絕望邊緣 守候著 grace Breaking the limit! 讓這些苦 燃燒成意志 blaze 我淬煉出 穿透命運 的 rays 力量從低處 arise 無數次棄絕的 瞬間才是 the prize Brave Shine. 眼中散發著光芒 I feel the sublimation in your eyes. Step. One more rep. 血液沸騰的 rhythm Pain. One more gain. 走出幻覺的 prison 抹去額角晶瑩 prism 我只要這瞬間 的 realism Does it burn? 烈焰化為 oxygen My pulse is the drum, 敲打著未來  vision. In the heat of the night, we find the core In the silence of fight, we ask for more 如果恐懼如此冰冷 我就用靈魂把它 transpose 成為 SHINE ON ME! Forging my soul! 每一次肌肉撕裂蛻變的 trace 絕望邊緣守候著 grace Breaking the limit! 讓這些苦 燃燒成意志 blaze 我淬煉出 穿透命運 的 rays 力量從低處 arise 無數次 棄絕的瞬間才是 the prize Brave Shine. 眼中散發著光芒 I feel the sublimation in your eyes. I’m heavy now With the scars of the soul... Refined. 更加淬煉 
Can you feel the pulse? The fire is waiting.
Frozen mirror, 倒映著誰的 reflection 汗水滴落 寂靜中緊繃的 tension 每一道 撕裂痛感 是鐵與汗的 conversation Red hot iron, 能量燃燒的   sensation 在漆黑中摸索著精神的    location 力量不是天生 It’s born from the cracks of isolation.
Gravity... 重壓雕琢著 fate The heavier the weight, the sharper the state 主動承受苦痛的 embrace I’m running to the edge, Looking at the future’s face.
Forging my soul! 每一次 肌肉撕裂  蛻變的 trace 絕望邊緣 守候著 grace Breaking the limit! 讓這些苦 燃燒成意志 blaze 我淬煉出 穿透命運 的 rays 力量從低處 arise 無數次棄絕的 瞬間才是 the prize Brave Shine. 眼中散發著光芒 I feel the sublimation in your eyes.
Step. One more rep. 血液沸騰的 rhythm Pain. One more gain. 走出幻覺的 prison 抹去額角晶瑩 prism 我只要這瞬間 的 realism Does it burn? 烈焰化為 oxygen My pulse is the drum, 敲打著未來  vision.
In the heat of the night, we find the core In the silence of fight, we ask for more 如果恐懼如此冰冷 我就用靈魂把它 transpose 成為 SHINE ON ME!
Forging my soul! 每一次肌肉撕裂蛻變的 trace 絕望邊緣守候著 grace Breaking the limit! 讓這些苦 燃燒成意志 blaze 我淬煉出 穿透命運 的 rays 力量從低處 arise 無數次 棄絕的瞬間才是 the prize Brave Shine. 眼中散發著光芒 I feel the sublimation in your eyes. I’m heavy now With the scars of the soul...
Refined. 更加淬煉
留言（ 10 ） 最相關留言 所有留言
留言（ 10 ）",2026-03-13,,AI 生成 ACG,False,False,
2026-09-22 13:34:33,weekly,explore,2026,11,8,AlexHu,觀音山-行至淡水河岸邊,2,172,4,https://streetvoice.com/s3224hustreetvoice/songs/848516/,https://streetvoice.com/s3224hustreetvoice/,"https://akstatic.streetvoice.com/song_covers/s3/22/s3224hustreetvoice/AwSSuVEucrTXXFRwCbNnR8.jpg?x-oss-process=image/resize,m_fill,h_400,w_400,limit_0",images/848516.jpg,@s3224hustreetvoice,音樂人,澎湖縣,2026-02-01,,16,25,78,,,https://www.youtube.com/user/StreetVoiceTV,,,Experimental,,,,"祈求眾生遠離戰亂，永世太平，感謝“陳景熙”同學提供封面！ 
祈求眾生遠離戰亂，永世太平，感謝“陳景熙”同學提供封面！","[intro] [verse] 站至淡水河岸邊 夕陽殘照映江天 半江瑟瑟紅半江 舊日情懷心中現 [pre-chorus] 珍惜求學光陰短 但求人生能重演 [chorus] 若能再得修業歡 不枉此生走一番 祈求觀音永太平 無人爲戰塗生靈 [verse] 漫步淡江河水畔 晚霞染紅整片灘 波光粼粼映往事 青春記憶湧心間 [pre-chorus] 難忘校園時光暖 但願人生能重來 [chorus] 若能再得修業歡 不枉此生走一番 祈求觀音永太平 無人爲戰塗生靈 [outro] 
[intro]
[verse] 站至淡水河岸邊 夕陽殘照映江天 半江瑟瑟紅半江 舊日情懷心中現
[pre-chorus] 珍惜求學光陰短 但求人生能重演
[chorus] 若能再得修業歡 不枉此生走一番 祈求觀音永太平 無人爲戰塗生靈
[verse] 漫步淡江河水畔 晚霞染紅整片灘 波光粼粼映往事 青春記憶湧心間
[pre-chorus] 難忘校園時光暖 但願人生能重來
[chorus] 若能再得修業歡 不枉此生走一番 祈求觀音永太平 無人爲戰塗生靈
[outro]
留言（ 4 ） 最相關留言 所有留言
留言（ 4 ）",2026-03-11,,AI 協作 Experimental,False,False,
2026-09-22 13:34:33,weekly,explore,2026,11,9,AlexHu,龍困淺灘遭蝦戲（男）,1,84,2,https://streetvoice.com/s3224hustreetvoice/songs/848844/,https://streetvoice.com/s3224hustreetvoice/,"https://akstatic.streetvoice.com/song_covers/s3/22/s3224hustreetvoice/QG4o9sfpdmVkFuGNweSosp.jpg?x-oss-process=image/resize,m_fill,h_400,w_400,limit_0",images/848844.jpg,@s3224hustreetvoice,音樂人,澎湖縣,2026-02-01,,16,25,78,,,https://www.youtube.com/user/StreetVoiceTV,,,Experimental,,,,"有心，每個人都可以翻轉人生！ 
有心，每個人都可以翻轉人生！","[前奏] 【Verse 1】 月色被烏雲遮蔽　剩下一抹殘跡 看那大江東去　淘不盡英雄委屈 我曾提劍橫行　驚動九霄萬里 如今卻在方寸之地　數著滿身痕跡 【Pre-Chorus】 風　冷冷地吹過臉皮 雨　無情地洗去戰衣 誰在耳邊　竊竊私語 嘲笑著這場　落魄的戲 【Chorus】 龍困淺灘遭蝦戲　虎落平陽被犬欺 看破了炎涼　不過是一場名利 眼底的烈火　還沒到熄滅之期 我忍下這口氣　等一場翻天覆地的雨 【Verse 2】 別看我滿身泥濘　就以為沒了傲氣 那跳梁的小丑　終究是過場而已 金鱗非池中物　只是暫時屏息 等那狂風再起　誰能與我爭鋒對敵 【Bridge】 情緒轉為激昂 逆境是磨刀石　磨出不朽的意志 受辱是墊腳石　登向巔峰的旗幟 笑吧　鬧吧　趁我還在原地 等我騰雲駕霧　再看誰敢與我平起 （Guitar Solo ） 【Chorus】龍困淺灘遭蝦戲　虎落平陽被犬欺 看破了炎涼　不過是一場名利 眼底的烈火　還沒到熄滅之期 我忍下這口氣　等一場翻天覆地的雨 蝦在水邊戲　犬在荒野欺 莫道英雄長落魄 待到雲起時　乾坤再由我執筆 
[前奏]
【Verse 1】 月色被烏雲遮蔽　剩下一抹殘跡 看那大江東去　淘不盡英雄委屈 我曾提劍橫行　驚動九霄萬里 如今卻在方寸之地　數著滿身痕跡
【Pre-Chorus】 風　冷冷地吹過臉皮 雨　無情地洗去戰衣 誰在耳邊　竊竊私語 嘲笑著這場　落魄的戲
【Chorus】 龍困淺灘遭蝦戲　虎落平陽被犬欺 看破了炎涼　不過是一場名利 眼底的烈火　還沒到熄滅之期 我忍下這口氣　等一場翻天覆地的雨
【Verse 2】 別看我滿身泥濘　就以為沒了傲氣 那跳梁的小丑　終究是過場而已 金鱗非池中物　只是暫時屏息 等那狂風再起　誰能與我爭鋒對敵
【Bridge】 情緒轉為激昂 逆境是磨刀石　磨出不朽的意志 受辱是墊腳石　登向巔峰的旗幟 笑吧　鬧吧　趁我還在原地 等我騰雲駕霧　再看誰敢與我平起 （Guitar Solo ）
【Chorus】龍困淺灘遭蝦戲　虎落平陽被犬欺 看破了炎涼　不過是一場名利 眼底的烈火　還沒到熄滅之期 我忍下這口氣　等一場翻天覆地的雨 蝦在水邊戲　犬在荒野欺 莫道英雄長落魄 待到雲起時　乾坤再由我執筆
留言（ 2 ） 最相關留言 所有留言
留言（ 2 ）",2026-03-14,,AI 協作 Experimental,False,False,
2026-09-22 13:34:33,weekly,explore,2026,11,10,AlexHu,黃金屋-讀書可貴永不忘,2,131,5,https://streetvoice.com/s3224hustreetvoice/songs/848029/,https://streetvoice.com/s3224hustreetvoice/,"https://akstatic.streetvoice.com/song_covers/s3/22/s3224hustreetvoice/csBYmfBy5FjekMUw2LCCbL.jpg?x-oss-process=image/resize,m_fill,h_400,w_400,limit_0",images/848029.jpg,@s3224hustreetvoice,音樂人,澎湖縣,2026-02-01,,16,25,78,,,https://www.youtube.com/user/StreetVoiceTV,,,Experimental,,,,,"[intro] [verse] 讀書可貴永不忘 書中自有顏如玉香 莫要妄自菲薄慌 天生我材必發光 [pre-chorus] 吃苦耐勞向前闖 千淘萬漉雖辛忙 吹盡狂沙見金黄藏 [chorus] 珍惜時光莫彷徨 勸君惜取少年强 展現英雄氣軒昂 滿城盡帶黄金光 [verse] 書中自有黄金藏 天生我才不彷徨 千金散盡還復往 勸君莫惜金縷裳 [pre-chorus] 吃苦耐勞向前闖 千淘萬漉雖辛忙 吹盡狂沙見金黃藏 [chorus] 珍惜時光莫彷徨 勸君惜取少年强 展現英雄氣軒昂 滿城盡帶黄金光 [outro] 
[intro]
[verse] 讀書可貴永不忘 書中自有顏如玉香 莫要妄自菲薄慌 天生我材必發光
[pre-chorus] 吃苦耐勞向前闖 千淘萬漉雖辛忙 吹盡狂沙見金黄藏
[chorus] 珍惜時光莫彷徨 勸君惜取少年强 展現英雄氣軒昂 滿城盡帶黄金光
[verse] 書中自有黄金藏 天生我才不彷徨 千金散盡還復往 勸君莫惜金縷裳
[pre-chorus] 吃苦耐勞向前闖 千淘萬漉雖辛忙 吹盡狂沙見金黃藏
[chorus] 珍惜時光莫彷徨 勸君惜取少年强 展現英雄氣軒昂 滿城盡帶黄金光
[outro]
留言（ 5 ） 最相關留言 所有留言
留言（ 5 ）",2026-03-07,,AI 協作 Experimental,False,False,
