snapshot_at,rank,song_id,song_title,artist_name,likes_count,song_url,artist_url,cover_image_url,artist_handle,artist_identity,artist_city,artist_join_date,artist_music_count,artist_fans_count,artist_following_count,artist_facebook_url,artist_instagram_url,artist_youtube_url,artist_accredited_datetime,play_count,description,lyrics,release_date,collaborators,genre,album_title,comments_count,is_editor_pick,is_song_of_the_day,critic_reviews_url
2026-01-31T16:47:24+08:00,1,844005,,,,https://streetvoice.com/Cliff949/songs/844005/,https://streetvoice.com/Cliff949/,,@Cliff949,音樂人,新北市,2014-10-01,0,0,0,https://m.facebook.com/Cliff949/,https://www.instagram.com/cliff949,https://youtube.com/cliff949,2021-04-06 17:27,,"Be Water, My Friend - Bruce Lee 〈酸梅鬼臉〉 詞曲 Lyricist and Composer：黃科維 製作 Producer：廖文強 Wen-Chiang Liao 編曲 Arrangement：張天偉 Myles Chang（體熊專科。Major in Body Bear）、廖文強 Wen-Chiang Liao 木吉他 Acoustic Guitar：張天偉 Myles Chang（體熊專科。Major in Body Bear） 貝斯 Bass：廖文強 Wen-Chiang Liao @ Chris' Studio (KLR) 和聲編寫 Backing Vocal Arrangement：廖文強 Wen-Chiang Liao 和聲 Backing Vocal：廖文強 Wen-Chiang Liao @ Chris' Studio (KLR)、克里夫 Cliff 錄音工程師 Recording Engineer：莊子萱 cts 錄音室 Recording Studios：完美聲音 Perfect Sound Studio 人聲錄音師 Vocal Recording Engineer：陳以霖 Chen Yi Lin 人聲錄音室 Vocal Recording Studio：大小眼錄音室 Twin Eyes Studio 混音工程師 Mixing Engineer：柯拓名（小名） To Ming Ke 混音工作室 Mixing Studio：Studio 51 母帶後期處理工程師 Mastering Engineer：Brian Elgin  （陸崇樂） 母帶後期處理錄音室 Mastering Studio：這家錄音室 Resident Studios ...查看更多 收合 Be Water, My Friend - Bruce Lee 〈酸梅鬼臉〉 詞曲 Lyricist and Composer：黃科維 製作 Producer：廖文強 Wen-Chiang Liao 編曲 Arrangement：張天偉 Myles Chang（體熊專科。Major in Body Bear）、廖文強 Wen-Chiang Liao 木吉他 Acoustic Guitar：張天偉 Myles Chang（體熊專科。Major in Body Bear） 貝斯 Bass：廖文強 Wen-Chiang Liao @ Chris' Studio (KLR) 和聲編寫 Backing Vocal Arrangement：廖文強 Wen-Chiang Liao 和聲 Backing Vocal：廖文強 Wen-Chiang Liao @ Chris' Studio (KLR)、克里夫 Cliff 錄音工程師 Recording Engineer：莊子萱 cts 錄音室 Recording Studios：完美聲音 Perfect Sound Studio 人聲錄音師 Vocal Recording Engineer：陳以霖 Chen Yi Lin 人聲錄音室 Vocal Recording Studio：大小眼錄音室 Twin Eyes Studio 混音工程師 Mixing Engineer：柯拓名（小名） To Ming Ke 混音工作室 Mixing Studio：Studio 51 母帶後期處理工程師 Mastering Engineer：Brian Elgin  （陸崇樂） 母帶後期處理錄音室 Mastering Studio：這家錄音室 Resident Studios ...查看更多 收合 ...查看更多 收合 歌詞 動態歌詞 動態歌詞 我總在咀嚼生活的樣貌 用各種不同角度分析答案 如果有天能弄懂 那該有多好 我還在拼湊生活的樣貌 用各種不同公式證明答案 對摺再對摺 先放進抽屜 覺得熱的時候想著下雪 感覺冷的時候想著沙漠 口乾舌燥就想顆酸梅 想哭的時候先扮個鬼臉 疼痛的感覺是種訊息 透露出相愛相殺相惜的默契 雙腳抽蓄就墊起腳尖 雙手無力就拱起肩背 不疾不徐 我總在咀嚼生活的樣貌 用各種不同角度分析答案 如果有天能弄懂 那該有多好 覺得熱的時候想著下雪 感覺冷的時候想著沙漠 口乾舌燥就想顆酸梅 想哭的時候先扮個鬼臉 疼痛的感覺是種訊息 透露出相愛相殺相惜的默契 雙腳抽蓄就墊起腳尖 雙手無力就拱起肩背 不疾不徐 ...查看更多 收合 我總在咀嚼生活的樣貌 用各種不同角度分析答案 如果有天能弄懂 那該有多好 我還在拼湊生活的樣貌 用各種不同公式證明答案 對摺再對摺 先放進抽屜 覺得熱的時候想著下雪 感覺冷的時候想著沙漠 口乾舌燥就想顆酸梅 想哭的時候先扮個鬼臉 疼痛的感覺是種訊息 透露出相愛相殺相惜的默契 雙腳抽蓄就墊起腳尖 雙手無力就拱起肩背 不疾不徐 我總在咀嚼生活的樣貌 用各種不同角度分析答案 如果有天能弄懂 那該有多好 覺得熱的時候想著下雪 感覺冷的時候想著沙漠 口乾舌燥就想顆酸梅 想哭的時候先扮個鬼臉 疼痛的感覺是種訊息 透露出相愛相殺相惜的默契 雙腳抽蓄就墊起腳尖 雙手無力就拱起肩背 不疾不徐 ...查看更多 收合 ...查看更多 收合 留言（ 14 ） 最相關留言 所有留言 留言（ 14 ） 留言（ 14 ） 14 最相關留言 所有留言 最相關留言 所有留言 最相關留言 所有留言 最相關留言 所有留言 小樹 看誰喜歡 這是不適當內容？ 靜音 冠軍！！！ 6 小時前 ・1 個喜歡 1 ・1 則回覆 jeremy_kao 看誰喜歡 這是不適當內容？ 靜音 大驚喜！整個太帶勁了。 22 小時前 ・1 個喜歡 1 ・1 則回覆 鄭瑜瑄Dory C 看誰喜歡 這是不適當內容？ 靜音 好好聽 23 小時前 ・1 個喜歡 1 ・1 則回覆 我是誰 看誰喜歡 這是不適當內容？ 靜音 喜歡，風格與之前有些不同。 製作名單多項是強哥，希望他記得磚廠XD 1 天前 ・1 個喜歡 1 ・1 則回覆 侑彤 Verity 看誰喜歡 這是不適當內容？ 靜音 好好聽！！！ 1 天前 ・1 個喜歡 1 ・1 則回覆 橙市男子 看誰喜歡 這是不適當內容？ 靜音 終於看到新專輯的第一位寶寶！（感動 2 天前 ・1 個喜歡 1 ・1 則回覆 安妘（妮妮 看誰喜歡 這是不適當內容？ 靜音 太好聽了吧！ 2 天前 ・1 個喜歡 1 ・1 則回覆 小樹 看誰喜歡 這是不適當內容？ 靜音 冠軍！！！ 6 小時前 ・1 個喜歡 1 ・1 則回覆 jeremy_kao 看誰喜歡 這是不適當內容？ 靜音 大驚喜！整個太帶勁了。 22 小時前 ・1 個喜歡 1 ・1 則回覆 鄭瑜瑄Dory C 看誰喜歡 這是不適當內容？ 靜音 好好聽 23 小時前 ・1 個喜歡 1 ・1 則回覆 我是誰 看誰喜歡 這是不適當內容？ 靜音 喜歡，風格與之前有些不同。 製作名單多項是強哥，希望他記得磚廠XD 1 天前 ・1 個喜歡 1 ・1 則回覆 侑彤 Verity 看誰喜歡 這是不適當內容？ 靜音 好好聽！！！ 1 天前 ・1 個喜歡 1 ・1 則回覆 橙市男子 看誰喜歡 這是不適當內容？ 靜音 終於看到新專輯的第一位寶寶！（感動 2 天前 ・1 個喜歡 1 ・1 則回覆 安妘（妮妮 看誰喜歡 這是不適當內容？ 靜音 太好聽了吧！ 2 天前 ・1 個喜歡 1 ・1 則回覆 小樹 看誰喜歡 這是不適當內容？ 靜音 冠軍！！！ 6 小時前 ・1 個喜歡 1 ・1 則回覆 小樹 看誰喜歡 這是不適當內容？ 靜音 冠軍！！！ 6 小時前 ・1 個喜歡 1 ・1 則回覆 小樹 看誰喜歡 這是不適當內容？ 靜音 冠軍！！！ 6 小時前 ・1 個喜歡 1 ・1 則回覆 小樹 看誰喜歡 這是不適當內容？ 靜音 小樹 小樹 小樹 小樹 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 冠軍！！！ 冠軍！！！ 6 小時前 ・1 個喜歡 1 6 小時前 ・1 個喜歡 6 小時前 ・1 個喜歡 ・1 個喜歡 1 1 1 1 1 ・1 則回覆 ・1 則回覆 ・1 則回覆 jeremy_kao 看誰喜歡 這是不適當內容？ 靜音 大驚喜！整個太帶勁了。 22 小時前 ・1 個喜歡 1 ・1 則回覆 jeremy_kao 看誰喜歡 這是不適當內容？ 靜音 大驚喜！整個太帶勁了。 22 小時前 ・1 個喜歡 1 ・1 則回覆 jeremy_kao 看誰喜歡 這是不適當內容？ 靜音 大驚喜！整個太帶勁了。 22 小時前 ・1 個喜歡 1 ・1 則回覆 jeremy_kao 看誰喜歡 這是不適當內容？ 靜音 jeremy_kao jeremy_kao jeremy_kao jeremy_kao 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 大驚喜！整個太帶勁了。 大驚喜！整個太帶勁了。 22 小時前 ・1 個喜歡 1 22 小時前 ・1 個喜歡 22 小時前 ・1 個喜歡 ・1 個喜歡 1 1 1 1 1 ・1 則回覆 ・1 則回覆 ・1 則回覆 鄭瑜瑄Dory C 看誰喜歡 這是不適當內容？ 靜音 好好聽 23 小時前 ・1 個喜歡 1 ・1 則回覆 鄭瑜瑄Dory C 看誰喜歡 這是不適當內容？ 靜音 好好聽 23 小時前 ・1 個喜歡 1 ・1 則回覆 鄭瑜瑄Dory C 看誰喜歡 這是不適當內容？ 靜音 好好聽 23 小時前 ・1 個喜歡 1 ・1 則回覆 鄭瑜瑄Dory C 看誰喜歡 這是不適當內容？ 靜音 鄭瑜瑄Dory C 鄭瑜瑄Dory C 鄭瑜瑄Dory C 鄭瑜瑄Dory C 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 好好聽 好好聽 23 小時前 ・1 個喜歡 1 23 小時前 ・1 個喜歡 23 小時前 ・1 個喜歡 ・1 個喜歡 1 1 1 1 1 ・1 則回覆 ・1 則回覆 ・1 則回覆 我是誰 看誰喜歡 這是不適當內容？ 靜音 喜歡，風格與之前有些不同。 製作名單多項是強哥，希望他記得磚廠XD 1 天前 ・1 個喜歡 1 ・1 則回覆 我是誰 看誰喜歡 這是不適當內容？ 靜音 喜歡，風格與之前有些不同。 製作名單多項是強哥，希望他記得磚廠XD 1 天前 ・1 個喜歡 1 ・1 則回覆 我是誰 看誰喜歡 這是不適當內容？ 靜音 喜歡，風格與之前有些不同。 製作名單多項是強哥，希望他記得磚廠XD 1 天前 ・1 個喜歡 1 ・1 則回覆 我是誰 看誰喜歡 這是不適當內容？ 靜音 我是誰 我是誰 我是誰 我是誰 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 喜歡，風格與之前有些不同。 製作名單多項是強哥，希望他記得磚廠XD 喜歡，風格與之前有些不同。 製作名單多項是強哥，希望他記得磚廠XD 1 天前 ・1 個喜歡 1 1 天前 ・1 個喜歡 1 天前 ・1 個喜歡 ・1 個喜歡 1 1 1 1 1 ・1 則回覆 ・1 則回覆 ・1 則回覆 侑彤 Verity 看誰喜歡 這是不適當內容？ 靜音 好好聽！！！ 1 天前 ・1 個喜歡 1 ・1 則回覆 侑彤 Verity 看誰喜歡 這是不適當內容？ 靜音 好好聽！！！ 1 天前 ・1 個喜歡 1 ・1 則回覆 侑彤 Verity 看誰喜歡 這是不適當內容？ 靜音 好好聽！！！ 1 天前 ・1 個喜歡 1 ・1 則回覆 侑彤 Verity 看誰喜歡 這是不適當內容？ 靜音 侑彤 Verity 侑彤 Verity 侑彤 Verity 侑彤 Verity 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 好好聽！！！ 好好聽！！！ 1 天前 ・1 個喜歡 1 1 天前 ・1 個喜歡 1 天前 ・1 個喜歡 ・1 個喜歡 1 1 1 1 1 ・1 則回覆 ・1 則回覆 ・1 則回覆 橙市男子 看誰喜歡 這是不適當內容？ 靜音 終於看到新專輯的第一位寶寶！（感動 2 天前 ・1 個喜歡 1 ・1 則回覆 橙市男子 看誰喜歡 這是不適當內容？ 靜音 終於看到新專輯的第一位寶寶！（感動 2 天前 ・1 個喜歡 1 ・1 則回覆 橙市男子 看誰喜歡 這是不適當內容？ 靜音 終於看到新專輯的第一位寶寶！（感動 2 天前 ・1 個喜歡 1 ・1 則回覆 橙市男子 看誰喜歡 這是不適當內容？ 靜音 橙市男子 橙市男子 橙市男子 橙市男子 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 終於看到新專輯的第一位寶寶！（感動 終於看到新專輯的第一位寶寶！（感動 2 天前 ・1 個喜歡 1 2 天前 ・1 個喜歡 2 天前 ・1 個喜歡 ・1 個喜歡 1 1 1 1 1 ・1 則回覆 ・1 則回覆 ・1 則回覆 安妘（妮妮 看誰喜歡 這是不適當內容？ 靜音 太好聽了吧！ 2 天前 ・1 個喜歡 1 ・1 則回覆 安妘（妮妮 看誰喜歡 這是不適當內容？ 靜音 太好聽了吧！ 2 天前 ・1 個喜歡 1 ・1 則回覆 安妘（妮妮 看誰喜歡 這是不適當內容？ 靜音 太好聽了吧！ 2 天前 ・1 個喜歡 1 ・1 則回覆 安妘（妮妮 看誰喜歡 這是不適當內容？ 靜音 安妘（妮妮 安妘（妮妮 安妘（妮妮 安妘（妮妮 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 太好聽了吧！ 太好聽了吧！ 2 天前 ・1 個喜歡 1 2 天前 ・1 個喜歡 2 天前 ・1 個喜歡 ・1 個喜歡 1 1 1 1 1 ・1 則回覆 ・1 則回覆 ・1 則回覆 關於 關於街聲 最新消息 會員服務條款 隱私權保護政策 著作權保護措施 免責聲明 商務 街聲福利社 行銷業務合作 學生 / 校園合作 其他 人才招募 StreetVoice 媒體工具 常見問題 / 幫助中心 音樂人指南 開啟手機版 Copyright ©

    2006-2026 StreetVoice 街聲.",,2026-01-29,張天偉;最相關留言;所有留言;小樹;看誰喜歡;這是不適當內容？;靜音;・1 個喜歡;・1 則回覆;jeremy_kao;鄭瑜瑄Dory C;我是誰;侑彤 Verity;橙市男子;安妘（妮妮;關於街聲;最新消息;會員服務條款;隱私權保護政策;著作權保護措施;免責聲明;街聲福利社;行銷業務合作;學生 / 校園合作;人才招募;StreetVoice 媒體工具;常見問題 / 幫助中心;音樂人指南;開啟手機版,Singer / Songwriter,,14,1,0,https://streetvoice.com/Cliff949/songs/844005/critic_reviews/
2026-01-31T16:47:24+08:00,2,843578,,,,https://streetvoice.com/A56g77/songs/843578/,https://streetvoice.com/A56g77/,,@A56g77,音樂人,,,0,0,0,https://www.facebook.com/StreetVoiceTaiwan/,https://www.instagram.com/streetvoice_tw/,https://www.youtube.com/@N-1n-7n,2025-08-04 10:44,,人在時間被壓縮後， 開始重新選擇生活的方式。 當外界依舊吵鬧， 人卻慢慢抽離， 不再回應那些訊息， 也不再把力氣給無關的事。 這不是逃避世界， 而是回到內在， 確認自己是否仍然真實地活著。 謝謝那位醫生， 在短短七天內， 讓我真實地感受到生與死的距離。 詞/編曲：Nivraë.∞  演唱：Suno AI ...查看更多 收合 人在時間被壓縮後， 開始重新選擇生活的方式。 當外界依舊吵鬧， 人卻慢慢抽離， 不再回應那些訊息， 也不再把力氣給無關的事。 這不是逃避世界， 而是回到內在， 確認自己是否仍然真實地活著。 謝謝那位醫生， 在短短七天內， 讓我真實地感受到生與死的距離。 詞/編曲：Nivraë.∞  演唱：Suno AI ...查看更多 收合 ...查看更多 收合,"這是沒有提供歌詞的歌曲 留言（ 9 ） 最相關留言 所有留言 留言（ 9 ） 留言（ 9 ） 9 最相關留言 所有留言 最相關留言 所有留言 最相關留言 所有留言 最相關留言 所有留言 Dino 看誰喜歡 這是不適當內容？ 靜音 好聽～很舒服的曲風 2 小時前 ・0 個喜歡 yuanghong 看誰喜歡 這是不適當內容？ 靜音 好聽 9 小時前 ・1 個喜歡 1 ・1 則回覆 The Write That Stays Music 看誰喜歡 這是不適當內容？ 靜音 抱抱妳，是一首好治癒的歌 18 小時前 ・1 個喜歡 1 ・1 則回覆 起手氏BeginClan 看誰喜歡 這是不適當內容？ 靜音 很好聽 給你一個抱抱❤️ 21 小時前 ・1 個喜歡 1 ・1 則回覆 阿璃姑娘 Ahli Girl 看誰喜歡 這是不適當內容？ 靜音 好聽❤️❤️ 23 小時前 ・1 個喜歡 1 ・1 則回覆 Dino 看誰喜歡 這是不適當內容？ 靜音 好聽～很舒服的曲風 2 小時前 ・0 個喜歡 yuanghong 看誰喜歡 這是不適當內容？ 靜音 好聽 9 小時前 ・1 個喜歡 1 ・1 則回覆 The Write That Stays Music 看誰喜歡 這是不適當內容？ 靜音 抱抱妳，是一首好治癒的歌 18 小時前 ・1 個喜歡 1 ・1 則回覆 起手氏BeginClan 看誰喜歡 這是不適當內容？ 靜音 很好聽 給你一個抱抱❤️ 21 小時前 ・1 個喜歡 1 ・1 則回覆 阿璃姑娘 Ahli Girl 看誰喜歡 這是不適當內容？ 靜音 好聽❤️❤️ 23 小時前 ・1 個喜歡 1 ・1 則回覆 Dino 看誰喜歡 這是不適當內容？ 靜音 好聽～很舒服的曲風 2 小時前 ・0 個喜歡 Dino 看誰喜歡 這是不適當內容？ 靜音 好聽～很舒服的曲風 2 小時前 ・0 個喜歡 Dino 看誰喜歡 這是不適當內容？ 靜音 好聽～很舒服的曲風 2 小時前 ・0 個喜歡 Dino 看誰喜歡 這是不適當內容？ 靜音 Dino Dino Dino Dino 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 好聽～很舒服的曲風 好聽～很舒服的曲風 2 小時前 ・0 個喜歡 2 小時前 ・0 個喜歡 2 小時前 ・0 個喜歡 ・0 個喜歡 yuanghong 看誰喜歡 這是不適當內容？ 靜音 好聽 9 小時前 ・1 個喜歡 1 ・1 則回覆 yuanghong 看誰喜歡 這是不適當內容？ 靜音 好聽 9 小時前 ・1 個喜歡 1 ・1 則回覆 yuanghong 看誰喜歡 這是不適當內容？ 靜音 好聽 9 小時前 ・1 個喜歡 1 ・1 則回覆 yuanghong 看誰喜歡 這是不適當內容？ 靜音 yuanghong yuanghong yuanghong yuanghong 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 好聽 好聽 9 小時前 ・1 個喜歡 1 9 小時前 ・1 個喜歡 9 小時前 ・1 個喜歡 ・1 個喜歡 1 1 1 1 1 ・1 則回覆 ・1 則回覆 ・1 則回覆 The Write That Stays Music 看誰喜歡 這是不適當內容？ 靜音 抱抱妳，是一首好治癒的歌 18 小時前 ・1 個喜歡 1 ・1 則回覆 The Write That Stays Music 看誰喜歡 這是不適當內容？ 靜音 抱抱妳，是一首好治癒的歌 18 小時前 ・1 個喜歡 1 ・1 則回覆 The Write That Stays Music 看誰喜歡 這是不適當內容？ 靜音 抱抱妳，是一首好治癒的歌 18 小時前 ・1 個喜歡 1 ・1 則回覆 The Write That Stays Music 看誰喜歡 這是不適當內容？ 靜音 The Write That Stays Music The Write That Stays Music The Write That Stays Music The Write That Stays Music 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 抱抱妳，是一首好治癒的歌 抱抱妳，是一首好治癒的歌 18 小時前 ・1 個喜歡 1 18 小時前 ・1 個喜歡 18 小時前 ・1 個喜歡 ・1 個喜歡 1 1 1 1 1 ・1 則回覆 ・1 則回覆 ・1 則回覆 起手氏BeginClan 看誰喜歡 這是不適當內容？ 靜音 很好聽 給你一個抱抱❤️ 21 小時前 ・1 個喜歡 1 ・1 則回覆 起手氏BeginClan 看誰喜歡 這是不適當內容？ 靜音 很好聽 給你一個抱抱❤️ 21 小時前 ・1 個喜歡 1 ・1 則回覆 起手氏BeginClan 看誰喜歡 這是不適當內容？ 靜音 很好聽 給你一個抱抱❤️ 21 小時前 ・1 個喜歡 1 ・1 則回覆 起手氏BeginClan 看誰喜歡 這是不適當內容？ 靜音 起手氏BeginClan 起手氏BeginClan 起手氏BeginClan 起手氏BeginClan 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 很好聽 給你一個抱抱❤️ 很好聽 給你一個抱抱❤️ 21 小時前 ・1 個喜歡 1 21 小時前 ・1 個喜歡 21 小時前 ・1 個喜歡 ・1 個喜歡 1 1 1 1 1 ・1 則回覆 ・1 則回覆 ・1 則回覆 阿璃姑娘 Ahli Girl 看誰喜歡 這是不適當內容？ 靜音 好聽❤️❤️ 23 小時前 ・1 個喜歡 1 ・1 則回覆 阿璃姑娘 Ahli Girl 看誰喜歡 這是不適當內容？ 靜音 好聽❤️❤️ 23 小時前 ・1 個喜歡 1 ・1 則回覆 阿璃姑娘 Ahli Girl 看誰喜歡 這是不適當內容？ 靜音 好聽❤️❤️ 23 小時前 ・1 個喜歡 1 ・1 則回覆 阿璃姑娘 Ahli Girl 看誰喜歡 這是不適當內容？ 靜音 阿璃姑娘 Ahli Girl 阿璃姑娘 Ahli Girl 阿璃姑娘 Ahli Girl 阿璃姑娘 Ahli Girl 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 看誰喜歡 這是不適當內容？ 靜音 好聽❤️❤️ 好聽❤️❤️ 23 小時前 ・1 個喜歡 1 23 小時前 ・1 個喜歡 23 小時前 ・1 個喜歡 ・1 個喜歡 1 1 1 1 1 ・1 則回覆 ・1 則回覆 ・1 則回覆 關於 關於街聲 最新消息 會員服務條款 隱私權保護政策 著作權保護措施 免責聲明 商務 街聲福利社 行銷業務合作 學生 / 校園合作 其他 人才招募 StreetVoice 媒體工具 常見問題 / 幫助中心 音樂人指南 開啟手機版 Copyright ©

    2006-2026 StreetVoice 街聲. 關於 關於街聲 最新消息 會員服務條款 隱私權保護政策 著作權保護措施 免責聲明 商務 街聲福利社 行銷業務合作 學生 / 校園合作 其他 人才招募 StreetVoice 媒體工具 常見問題 / 幫助中心 音樂人指南 開啟手機版 Copyright ©

    2006-2026 StreetVoice 街聲. 關於 關於街聲 最新消息 會員服務條款 隱私權保護政策 著作權保護措施 免責聲明 商務 街聲福利社 行銷業務合作 學生 / 校園合作 其他 人才招募 StreetVoice 媒體工具 常見問題 / 幫助中心 音樂人指南 開啟手機版 Copyright ©

    2006-2026 StreetVoice 街聲. 關於 關於街聲 最新消息 會員服務條款 隱私權保護政策 著作權保護措施 免責聲明 關於 關於街聲 最新消息 會員服務條款 隱私權保護政策 著作權保護措施 免責聲明 關於街聲 關於街聲 最新消息 最新消息 會員服務條款 會員服務條款 隱私權保護政策 隱私權保護政策 著作權保護措施 著作權保護措施 免責聲明 免責聲明 商務 街聲福利社 行銷業務合作 學生 / 校園合作 商務 街聲福利社 行銷業務合作 學生 / 校園合作 街聲福利社 街聲福利社 行銷業務合作 行銷業務合作 學生 / 校園合作 學生 / 校園合作 其他 人才招募 StreetVoice 媒體工具 常見問題 / 幫助中心 音樂人指南 其他 人才招募 StreetVoice 媒體工具 常見問題 / 幫助中心 音樂人指南 人才招募 人才招募 StreetVoice 媒體工具 StreetVoice 媒體工具 常見問題 / 幫助中心 常見問題 / 幫助中心 音樂人指南 音樂人指南 開啟手機版 Copyright ©

    2006-2026 StreetVoice 街聲. 開啟手機版 開啟手機版 Copyright ©

    2006-2026 StreetVoice 街聲. Copyright ©

    2006-2026 StreetVoice 街聲.",2026-01-30,,Experimental,,9,0,0,https://streetvoice.com/A56g77/songs/843578/critic_reviews/
