snapshot_time,chart_timeframe,chart_genre,chart_year,chart_week,rank,artist_name,song_title,likes_count,play_count,comments_count,song_url,artist_url,cover_image_url,cover_image_local_path,artist_handle,artist_identity,artist_city,artist_joined_date,artist_accredited_datetime,artist_music_count,artist_fans_count,artist_following_count,artist_facebook_url,artist_instagram_url,artist_youtube_url,related_news,big_thing_appearances,genre,album_title,album_url,collaborators,description,lyrics,release_date,song_accredited_datetime,honors,is_editor_recommended,is_song_of_the_day,critic_review_url
2026-09-23 02:02:56,weekly,folk,2026,22,1,周國賢 endykohola jaugwokyin,YouStar ver.2 (demo) 7Feb2013 - Output - Stereo Out,8,485,8,https://streetvoice.com/vagueEyes/songs/861190/,https://streetvoice.com/vagueEyes/,"https://akstatic.streetvoice.com/song_covers/va/gu/vagueEyes/D5ANRPuDHV972tdKpur7ao.jpg?x-oss-process=image/resize,m_fill,h_400,w_400,limit_0",images/861190.jpg,@vagueEyes,音樂人,其他,2006-08-01,,1,63,1,,,https://www.youtube.com/user/StreetVoiceTV,,,Singer / Songwriter,,,,,"這是沒有提供歌詞的歌曲
留言（ 8 ） 最相關留言 所有留言
留言（ 8 ）",2026-05-25,,編輯推薦,True,False,
2026-09-23 02:02:56,weekly,folk,2026,22,2,鄒序 hogan,哎呀(in my room),16,1198,8,https://streetvoice.com/hoganisnotaname/songs/858782/,https://streetvoice.com/hoganisnotaname/,"https://akstatic.streetvoice.com/song_covers/ho/ga/hoganisnotaname/SpdByUw67i5D5RFDqrgPfr.jpeg?x-oss-process=image/resize,m_fill,h_400,w_400,limit_0",images/858782.jpeg,@hoganisnotaname,音樂人,台北市,2017-06-01,2021-06-16 17:54,1,190,2,https://www.facebook.com/profile.php?id=100075651444669,https://www.instagram.com/hoganisnotaname/,https://www.youtube.com/channel/UCNU0g-TgtxezdjtjVpFTrXg,饒舌製作人Flowstrong首張專輯《流水席》 集合Andr、鄒序、Dac等好友共聚一桌|||https://blow.streetvoice.com/84032/?utm_source=streetvoice&utm_medium=profile-news-block; 《2025 Simple Life簡單生活節》11/29、30華山文創園區登場！20週年全陣容、場域圖、時間表公開|||https://blow.streetvoice.com/84954/?utm_source=streetvoice&utm_medium=profile-news-block; 魏如萱、奇哥睽違多年再度合體「自然捲」，限定回歸將在2025 Simple Life簡單生活節登場|||https://blow.streetvoice.com/83687/?utm_source=streetvoice&utm_medium=profile-news-block,,Singer / Songwriter,,,,"什麼是愛？ 7/4 基隆必應Livehouse演出售票連結： https://binlivespace.kktix.cc/events/0f878272 
什麼是愛？
7/4 基隆必應Livehouse演出售票連結： https://binlivespace.kktix.cc/events/0f878272
https://binlivespace.kktix.cc/events/0f878272","哎呀 這樣真的不奇怪嗎 牽著手不太習慣呀 不知道是對是錯 哎呀 這感覺其實挺不賴呀 可是到底什麼是愛呀 偶爾你這樣問我 我暫時沒有答案 城市的霓虹四處亂竄 我還記得你眼神的企盼 可我沒法回答你的呼喊 哎呀 這樣真的不奇怪嗎 會不會這一次 只是另一場 相遇 又錯過 哎呀 這感覺其實挺不賴呀 可是到底什麼是愛呀 偶爾你這樣問我 我暫時沒有答案 城市的霓虹四處亂竄 我還記得你眼神的企盼 可我沒法回答你的呼喊 我墜落 給你的 期盼帶 來的只 是落空 每一次 包覆在 一段空 白回首 我困在懶 骨頭 沙發裡 一寸一寸 墜落 那些問題最後也是一些輪廓 
哎呀 這樣真的不奇怪嗎 牽著手不太習慣呀 不知道是對是錯
哎呀 這感覺其實挺不賴呀 可是到底什麼是愛呀 偶爾你這樣問我
我暫時沒有答案 城市的霓虹四處亂竄 我還記得你眼神的企盼 可我沒法回答你的呼喊
哎呀 這樣真的不奇怪嗎 會不會這一次 只是另一場 相遇 又錯過
哎呀 這感覺其實挺不賴呀 可是到底什麼是愛呀 偶爾你這樣問我
我暫時沒有答案 城市的霓虹四處亂竄 我還記得你眼神的企盼 可我沒法回答你的呼喊
我墜落 給你的 期盼帶 來的只 是落空 每一次 包覆在 一段空 白回首 我困在懶 骨頭 沙發裡 一寸一寸 墜落
那些問題最後也是一些輪廓
留言（ 8 ） 最相關留言 所有留言
留言（ 8 ）",2026-05-12,,Song of the Day; 編輯推薦,True,True,
2026-09-23 02:02:56,weekly,folk,2026,22,3,周國賢 endykohola jaugwokyin,“Children Song” demo: “Strong &amp; Weak” (demo) 6Mar2013,5,224,3,https://streetvoice.com/vagueEyes/songs/861182/,https://streetvoice.com/vagueEyes/,"https://akstatic.streetvoice.com/song_covers/va/gu/vagueEyes/VWDFmLufEWNoCr2G28by4Z.jpg?x-oss-process=image/resize,m_fill,h_400,w_400,limit_0",images/861182.jpg,@vagueEyes,音樂人,其他,2006-08-01,,1,63,1,,,https://www.youtube.com/user/StreetVoiceTV,,,Singer / Songwriter,,,,,"這是沒有提供歌詞的歌曲
留言（ 3 ） 最相關留言 所有留言
留言（ 3 ）",2026-05-25,,,False,False,
2026-09-23 02:02:56,weekly,folk,2026,22,4,loststar926,我好累,4,286,7,https://streetvoice.com/loststar926/songs/861061/,https://streetvoice.com/loststar926/,"https://akstatic.streetvoice.com/song_covers/lo/st/loststar926/hSS3NoCnoQbrXT7WSmzjq8.jpg?x-oss-process=image/resize,m_fill,h_400,w_400,limit_0",images/861061.jpg,@loststar926,音樂人,宜蘭縣,2022-11-01,2023-12-12 17:35,19,35,10,https://www.facebook.com/Funcal.tw,https://instagram.com/funcal.tw,https://youtube.com/@funcalmusic,,,Singer / Songwriter,,,,"累到極限 
累到極限","我好累 詞曲/Lost Star 下班以後 我衝向蓮蓬頭 拼命的沖 試圖沖走 重複的動作 和無聊的生活 冷水灑落 我抬起我的頭 拼命的沖 試圖沖走 麻木的面容 和終日的緊繃 我好累 累了一整天 重複幾萬遍 為了幾塊錢 我好累 別裝得悠閒 想過幾萬遍 逃離這世界(逃離這個世界） 躺下以後 時間是我擁有 拼命的廢 試圖掌握 本該屬於我 和我的自我 
我好累 詞曲/Lost Star
下班以後 我衝向蓮蓬頭 拼命的沖 試圖沖走 重複的動作 和無聊的生活
冷水灑落 我抬起我的頭 拼命的沖 試圖沖走 麻木的面容 和終日的緊繃
我好累 累了一整天 重複幾萬遍 為了幾塊錢
我好累 別裝得悠閒 想過幾萬遍 逃離這世界(逃離這個世界）
躺下以後 時間是我擁有 拼命的廢 試圖掌握 本該屬於我 和我的自我
留言（ 7 ） 最相關留言 所有留言
留言（ 7 ）",2026-05-24,,,False,False,
2026-09-23 02:02:56,weekly,folk,2026,22,5,毛毛蟲泡泡紙 Collar Wrapper,Campfire,6,276,7,https://streetvoice.com/collarwrapper/songs/861719/,https://streetvoice.com/collarwrapper/,"https://akstatic.streetvoice.com/song_covers/co/ll/collarwrapper/X547kYUDAanhmAQwk5E8Lv.jpeg?x-oss-process=image/resize,m_fill,h_400,w_400,limit_0",images/861719.jpeg,@collarwrapper,音樂人,,,,,4,,,,https://www.youtube.com/user/StreetVoiceTV,,,Singer / Songwriter,,,,"營火是團體戶外活動常見的記號，生一座營火、擺幾張椅子，給人們一個團聚的理由。 在爺爺住的山上三合院裡，年夜飯在院子裡生一座營火已是不成文習俗，冬夜的晚風宛如無形手能突破所有衣物間的縫隙，所以有些人穿著羽絨衣、有些人裹厚棉被，也堅持要一起坐在升起營火的院子裡。 但不知從何開始，營火周圍發生的相愛、歡慶都漸漸與我無關，成長期經歷性格與價值觀幾番劇烈變動後，我再也無法回到姑姑和叔叔所處的世界，因此我們再也無法真實地理解彼此，對姑姑來說我大概也成為了在台北書念多了變得難以理解的小孩吧。 "" I can't find myself in the campfire. "" 描述的即是在團聚時刻感到特別孤單的狀態。 [音樂製作名單] 作詞 Lyricist | 陳若比 May 作曲 Composer | 陳若比 May 製作人 Producer | 吳宣葆 Bao 編曲 Music Arrangement | 毛毛蟲泡泡紙 Collar Wrapper 主唱 Vocal | 陳若比 May 合成器 Synth | 吳宣葆 Bao 貝斯 Bass | 吳宣葆 Bao 電吉他 Electric Guitar | 陳宇翰 Hans 吳宣葆 Bao 鼓組Drum | 吳宣葆 Bao 和聲 Backing Vocal | 陳若比 May 錄音 Recording | 吳宣葆 Bao 混音工程師 Mixing Engineer | 吳宣葆 Bao 母帶後期處理工程師 Mastering Engineer | 陳宇翰 Hans 
營火是團體戶外活動常見的記號，生一座營火、擺幾張椅子，給人們一個團聚的理由。
在爺爺住的山上三合院裡，年夜飯在院子裡生一座營火已是不成文習俗，冬夜的晚風宛如無形手能突破所有衣物間的縫隙，所以有些人穿著羽絨衣、有些人裹厚棉被，也堅持要一起坐在升起營火的院子裡。
但不知從何開始，營火周圍發生的相愛、歡慶都漸漸與我無關，成長期經歷性格與價值觀幾番劇烈變動後，我再也無法回到姑姑和叔叔所處的世界，因此我們再也無法真實地理解彼此，對姑姑來說我大概也成為了在台北書念多了變得難以理解的小孩吧。 "" I can't find myself in the campfire. "" 描述的即是在團聚時刻感到特別孤單的狀態。
[音樂製作名單] 作詞 Lyricist | 陳若比 May 作曲 Composer | 陳若比 May 製作人 Producer | 吳宣葆 Bao 編曲 Music Arrangement | 毛毛蟲泡泡紙 Collar Wrapper 主唱 Vocal | 陳若比 May 合成器 Synth | 吳宣葆 Bao 貝斯 Bass | 吳宣葆 Bao 電吉他 Electric Guitar | 陳宇翰 Hans 吳宣葆 Bao 鼓組Drum | 吳宣葆 Bao 和聲 Backing Vocal | 陳若比 May 錄音 Recording | 吳宣葆 Bao 混音工程師 Mixing Engineer | 吳宣葆 Bao 母帶後期處理工程師 Mastering Engineer | 陳宇翰 Hans","Sitting all alone (I) can’t find myself in life (I’ve) kept my eyes on you for too long She talks too slow Sounds too soft “I don’t like it (I don’t like it).” She tried to speak in a lower tone Wished high notes hit the ceiling floor Neither of them dies (die die die) Yet neither of them thrives (thrive thrive thrive) I I can’t find myself in the campfire (find find find find….) I can’t find myself in the campfire (find find find find…) (ah-ah,ah-ah) (ah-ah, lalalala) The street’s been wider 標準變得多了 飯又忘吃了 又偷了睡眠的存摺 還記得當時的樣子嗎 是否還笑著？ 不要忘記你的 快樂 I can’t find myself in the campfire (ha-ha-ha) I can’t find myself in the campfire Can you? Can you? Can you find yourself (find find find…) in the campfire I can’t find myself in the campfire (ah-ah,ah-ah) (ah-ah, lalalala) 
Sitting all alone (I) can’t find myself in life (I’ve) kept my eyes on you for too long She talks too slow Sounds too soft “I don’t like it (I don’t like it).” She tried to speak in a lower tone Wished high notes hit the ceiling floor Neither of them dies (die die die) Yet neither of them thrives (thrive thrive thrive) I I can’t find myself in the campfire (find find find find….) I can’t find myself in the campfire (find find find find…) (ah-ah,ah-ah) (ah-ah, lalalala) The street’s been wider 標準變得多了 飯又忘吃了 又偷了睡眠的存摺 還記得當時的樣子嗎 是否還笑著？ 不要忘記你的 快樂
I can’t find myself in the campfire (ha-ha-ha) I can’t find myself in the campfire Can you? Can you? Can you find yourself (find find find…) in the campfire I can’t find myself in the campfire (ah-ah,ah-ah) (ah-ah, lalalala)
留言（ 7 ） 最相關留言 所有留言
留言（ 7 ）",2026-05-27,,編輯推薦,True,False,
2026-09-23 02:02:56,weekly,folk,2026,22,6,周國賢 endykohola jaugwokyin,grande (demo) 22jan2008,2,104,4,https://streetvoice.com/vagueEyes/songs/861180/,https://streetvoice.com/vagueEyes/,"https://akstatic.streetvoice.com/song_covers/va/gu/vagueEyes/7LUwaCgexvkjXpkVZcjbNY.jpg?x-oss-process=image/resize,m_fill,h_400,w_400,limit_0",images/861180.jpg,@vagueEyes,音樂人,其他,2006-08-01,,1,63,1,,,https://www.youtube.com/user/StreetVoiceTV,,,Singer / Songwriter,,,,,"這是沒有提供歌詞的歌曲
留言（ 4 ） 最相關留言 所有留言
留言（ 4 ）",2026-05-25,,,False,False,
2026-09-23 02:02:56,weekly,folk,2026,22,7,克里夫 Cliff,夜的盡頭（未眠版）,3,197,2,https://streetvoice.com/Cliff949/songs/860482/,https://streetvoice.com/Cliff949/,"https://akstatic.streetvoice.com/song_covers/Cl/if/Cliff949/8i8W8xv8W8Zrrtn7kiHaEZ.jpeg?x-oss-process=image/resize,m_fill,h_400,w_400,limit_0",images/860482.jpeg,@Cliff949,音樂人,新北市,2014-10-01,2021-04-06 17:27,12,340,21,https://m.facebook.com/Cliff949/,https://www.instagram.com/cliff949,https://youtube.com/cliff949,達人聽歌：克里夫 Cliff〈靠近太陽的地方〉紀錄東部的陽光景致 動人且充滿力量|||https://blow.streetvoice.com/32270/?utm_source=streetvoice&utm_medium=profile-news-block; 克里夫Cliff推出單曲〈我是一棵該死的樹〉邀The Tic Tac製作與編曲|||https://blow.streetvoice.com/89988/?utm_source=streetvoice&utm_medium=profile-news-block; 唱遍台灣大小角落 克里夫累積7年發行首張專輯《好日子hó-jit》|||https://blow.streetvoice.com/64086/?utm_source=streetvoice&utm_medium=profile-news-block,,Singer / Songwriter,,,睡後故事,"夜的盡頭 詞曲 Lyricist and Composer：黃科維 製作 Producer：睡後故事 Tales in Murmur 編曲 Arrangement：睡後故事 Tales in Murmur 木吉他 Acoustic Guitar：林孟萱 Meng Hsuan Lin 手風琴 accordion：黃婕 Chieh Huang 低音提琴 double bass：徐瑞鴻 Ray Hsu 鋼鼓 steel drum：tonchi 配唱製作人 Vocal Producer：森淮 Senhuai 和聲編寫 Backing Vocal Arrangement：黃婕 Chieh Huang 和聲 Backing Vocal：黃婕 Chieh Huang 人聲音訊編輯 Vocal Audio Editing：克里夫 Cliff、林孟萱 Meng Hsuan Lin 錄音工程師 Recording Engineer：黃炳喻 Ping Yu Huang（Instruments），林孟萱 Meng Hsuan Lin（Vocal and Backing Vocal） 錄音室 Recording Studios：玉成戲院錄音室 YuChen Cinema Recording Studio 混音工程師 Mixing Engineer：黃炳喻 Ping Yu Huang 母帶後製工程師 Mastering Engineer：Gen Tanabe 田辺玄 母帶後製工作室 Mastering Studio：Studio Camel House 視覺設計：六兩錢 https://www.facebook.com/tromachian/ 
夜的盡頭
詞曲 Lyricist and Composer：黃科維
製作 Producer：睡後故事 Tales in Murmur 編曲 Arrangement：睡後故事 Tales in Murmur
木吉他 Acoustic Guitar：林孟萱 Meng Hsuan Lin 手風琴 accordion：黃婕 Chieh Huang 低音提琴 double bass：徐瑞鴻 Ray Hsu 鋼鼓 steel drum：tonchi
配唱製作人 Vocal Producer：森淮 Senhuai 和聲編寫 Backing Vocal Arrangement：黃婕 Chieh Huang 和聲 Backing Vocal：黃婕 Chieh Huang 人聲音訊編輯 Vocal Audio Editing：克里夫 Cliff、林孟萱 Meng Hsuan Lin
錄音工程師 Recording Engineer：黃炳喻 Ping Yu Huang（Instruments），林孟萱 Meng Hsuan Lin（Vocal and Backing Vocal） 錄音室 Recording Studios：玉成戲院錄音室 YuChen Cinema Recording Studio
混音工程師 Mixing Engineer：黃炳喻 Ping Yu Huang 母帶後製工程師 Mastering Engineer：Gen Tanabe 田辺玄 母帶後製工作室 Mastering Studio：Studio Camel House
視覺設計：六兩錢 https://www.facebook.com/tromachian/
https://www.facebook.com/tromachian/","動態歌詞
夜的盡頭 像一道輕狂的河 頭也不回地奔騰 執著也被沖出裂痕 直到觸及靈魂 像⼀道溫柔的河 今天比往常清澈 迷惘也被撫平完整 直到風乾淚痕 輕輕地流在你的眼神 相遇在荒漠裡的戀⼈ 細微的光 起伏跌宕 還能夠讓彼此故作堅強 靜靜地藏在你的眼淚 喚醒了蒼穹裡的念頭 溫室裡的花 ⼀念⼀盼 乘著候鳥的節拍 陰天相擁在雲背後 晴天讓風帶離憂愁 雨天是為了摯愛張羅 拍打入夢 長長久久 像⼀道心碎的河 儘管讓人捨不得 在夜的盡頭隨之乾涸 ⽇復⼀日重生 輕輕地流在你的眼神 相遇在荒漠裡的戀⼈ 細微的光 起伏跌宕 還能夠讓彼此故作堅強 靜靜地藏在你的眼淚 串起了蒼穹裡的念頭 溫室裡的花 青春不再 換來餘⽣的陪伴 在夜的盡頭 
夜的盡頭
像一道輕狂的河 頭也不回地奔騰 執著也被沖出裂痕 直到觸及靈魂
像⼀道溫柔的河 今天比往常清澈 迷惘也被撫平完整 直到風乾淚痕
輕輕地流在你的眼神 相遇在荒漠裡的戀⼈ 細微的光 起伏跌宕 還能夠讓彼此故作堅強 靜靜地藏在你的眼淚 喚醒了蒼穹裡的念頭 溫室裡的花 ⼀念⼀盼 乘著候鳥的節拍
陰天相擁在雲背後 晴天讓風帶離憂愁 雨天是為了摯愛張羅 拍打入夢 長長久久
像⼀道心碎的河 儘管讓人捨不得 在夜的盡頭隨之乾涸 ⽇復⼀日重生
輕輕地流在你的眼神 相遇在荒漠裡的戀⼈ 細微的光 起伏跌宕 還能夠讓彼此故作堅強 靜靜地藏在你的眼淚 串起了蒼穹裡的念頭 溫室裡的花 青春不再 換來餘⽣的陪伴
在夜的盡頭
留言（ 2 ） 最相關留言 所有留言
留言（ 2 ）",2026-05-22,,編輯推薦,True,False,
2026-09-23 02:02:56,weekly,folk,2026,22,8,loststar926,暗暝時陣的巷仔內,5,836,6,https://streetvoice.com/loststar926/songs/862228/,https://streetvoice.com/loststar926/,"https://akstatic.streetvoice.com/song_covers/lo/st/loststar926/673McFU9RERXpwsjH78tFX.jpg?x-oss-process=image/resize,m_fill,h_400,w_400,limit_0",images/862228.jpg,@loststar926,音樂人,宜蘭縣,2022-11-01,2023-12-12 17:35,19,35,10,https://www.facebook.com/Funcal.tw,https://instagram.com/funcal.tw,https://youtube.com/@funcalmusic,,,Singer / Songwriter,星星的台語精選輯,https://streetvoice.com/loststar926/songs/album/97322731/,,"巷仔內的歌 
巷仔內的歌","暗暝時陣的巷仔內 詞曲/Lost Star 暗暝時陣的巷仔內 路燈黃黃照土下 一間已經休睏的麵攤仔 那像咱還坐佇暇 想起當初咱少年時 夢想比天閣較大 你講欲陪我唱甲天工 如今只剩風 吹著我的心酸 歲月親像雨水落不停 一點一滴攏是記持 如今經過這列巷仔口 我拿著雨傘走入回憶 暗暝時陣的巷仔內 我閣重新走一擺 老厝已經變大樓 誰的青春底咧號 聽說你已經搬離開 過著幸福的日子 我聽了嘛替你歡喜 只是咱兩人已經 無走鬥陣 暗暝時陣的巷仔內 我袂閣感覺悲哀 因為有過去的溫暖 乎我會當繼續走 暗暝時陣的巷仔內 路燈猶原微微仔閃 故事中的人雖然已經離開 但是故事中的歌 猶原咧唱 
暗暝時陣的巷仔內 詞曲/Lost Star
暗暝時陣的巷仔內 路燈黃黃照土下 一間已經休睏的麵攤仔 那像咱還坐佇暇
想起當初咱少年時 夢想比天閣較大 你講欲陪我唱甲天工 如今只剩風 吹著我的心酸
歲月親像雨水落不停 一點一滴攏是記持 如今經過這列巷仔口 我拿著雨傘走入回憶
暗暝時陣的巷仔內 我閣重新走一擺 老厝已經變大樓 誰的青春底咧號
聽說你已經搬離開 過著幸福的日子 我聽了嘛替你歡喜 只是咱兩人已經 無走鬥陣
暗暝時陣的巷仔內 我袂閣感覺悲哀 因為有過去的溫暖 乎我會當繼續走
暗暝時陣的巷仔內 路燈猶原微微仔閃 故事中的人雖然已經離開 但是故事中的歌 猶原咧唱
留言（ 6 ） 最相關留言 所有留言
留言（ 6 ）",2026-05-30,,,False,False,
2026-09-23 02:02:56,weekly,folk,2026,22,9,周國賢 endykohola jaugwokyin,未完待續 - rough strings ensemble test,6,330,6,https://streetvoice.com/vagueEyes/songs/860626/,https://streetvoice.com/vagueEyes/,"https://akstatic.streetvoice.com/profile_images/va/gu/vagueEyes/cqVTT8YwdbPuDmMrMKjQ7Z.jpeg?x-oss-process=image/resize,m_fill,h_400,w_400,limit_0",images/860626.jpeg,@vagueEyes,音樂人,其他,2006-08-01,,1,63,1,,,https://www.youtube.com/user/StreetVoiceTV,,,Singer / Songwriter,,,,,"這是沒有提供歌詞的歌曲
留言（ 6 ） 最相關留言 所有留言
留言（ 6 ）",2026-05-22,,,False,False,
2026-09-23 02:02:56,weekly,folk,2026,22,10,景美吉他37,Picking My Way,8,557,27,https://streetvoice.com/cmgt37/songs/860270/,https://streetvoice.com/cmgt37/,"https://akstatic.streetvoice.com/song_covers/cm/gt/cmgt37/3ycYFJ5Gm5ELQPBQPHpcuX.jpeg?x-oss-process=image/resize,m_fill,h_400,w_400,limit_0",images/860270.jpeg,@cmgt37,音樂人,,,,,1,,,,https://www.youtube.com/user/StreetVoiceTV,,,Singer / Songwriter,,,,,"我大喊你的名字你沒有回答 跑去摘掉你的AirPod 椰子樹下熟悉的背影就在那 身影在腦海裡駐紮 唉～堆積的煩惱 有誰能夠知道 無聲的回憶依舊在原地 你開口叫我笑著回應 彷彿回到那年 初見的夏季 當蟬鳴響起 夢想 會～發芽 你說早餐部跳槽只好吃麥味登oh～ 又忘記穿校服進門 反省單寫滿崴崴孟孟三百天 變成了忘不掉的三年 那些我們懵懂的煩惱 埋藏在椰林大道 青春的足跡依舊在原地 你奔向我我招手回應 彷彿回到那年 炙熱的夏季 當陽光照進 夢想會～ 黑板上倒數夢想期限 紙頁間淬煉出的誓言 微光照亮倔強的側臉 奔赴燦爛的明天 平凡的模樣留在校園裡 我穿上黃色回憶想起 青澀的身影留在教室裡 攤開泛黃照片想起 等到未來夏季 想起今年有你 當鐘聲響起 夢想會到達 無聲的回憶依舊在原地 你開口叫我笑著回應 彷彿回到那年 初見的夏季 當蟬鳴響起 夢想 會～到達 熟悉背影依舊在那裡 你開口叫我我笑著回應 彷彿回到了那年盛夏 就像我們記憶裡一樣 
我大喊你的名字你沒有回答 跑去摘掉你的AirPod 椰子樹下熟悉的背影就在那 身影在腦海裡駐紮
唉～堆積的煩惱 有誰能夠知道
無聲的回憶依舊在原地 你開口叫我笑著回應 彷彿回到那年 初見的夏季 當蟬鳴響起 夢想 會～發芽
你說早餐部跳槽只好吃麥味登oh～ 又忘記穿校服進門 反省單寫滿崴崴孟孟三百天 變成了忘不掉的三年
那些我們懵懂的煩惱 埋藏在椰林大道
青春的足跡依舊在原地 你奔向我我招手回應 彷彿回到那年 炙熱的夏季 當陽光照進 夢想會～
黑板上倒數夢想期限 紙頁間淬煉出的誓言 微光照亮倔強的側臉 奔赴燦爛的明天
平凡的模樣留在校園裡 我穿上黃色回憶想起 青澀的身影留在教室裡 攤開泛黃照片想起 等到未來夏季 想起今年有你 當鐘聲響起 夢想會到達
無聲的回憶依舊在原地 你開口叫我笑著回應 彷彿回到那年 初見的夏季 當蟬鳴響起 夢想 會～到達
熟悉背影依舊在那裡 你開口叫我我笑著回應 彷彿回到了那年盛夏 就像我們記憶裡一樣
留言（ 27 ） 最相關留言 所有留言
留言（ 27 ）",2026-05-21,,,False,False,
